,Season,Episode,Character,Line,prob
382,10,2,Stan,well if i have any chance of getting kyle back i have to get people to stop driving suvs,8.345334976911545
383,10,2,Cartman,why do you want kyle back dont you see how awesome it is without him,10.776767879724503
384,10,2,Stan,you know cartman you may be stoked now but i bet youre gonna find that withuot kyle around to rip on your life is empty and hollow,6.768184155225754
385,10,2,Cartman,psh whatever dude i dont need kyle to rip on ive got butters come on butters you stupid jew ,98.0225920677185
386,10,2,Butters,yeah im a db jew ,5.078837648034096
387,10,2,Stan,come on people come on people now,0.20906366407871246
388,10,2,DJ,all right all you dreamers and creamers out there out there in south park im gonna play a song by a local artist that really made me think about my impact on the earth this is stan marsh with hey people youve gotta drive hybrids already ,0.37753398064523935
389,10,2,Stan,come on now people now people nowpeople now come on now people nowgot to drive hybrids people nowpeople now people now people nowhybrids are for people now people nowgroup of people driving people nowget a hybrid be good people now,17.490670084953308
390,10,2,Customer,hes right ,0.16746862092986703
391,10,2,Stan,we have all got to be people nowpeopledrivinghybrid people nowpeople now people now hybrid nowhybridpeopledriving people nowcome on people lets be people nowhybridpeopledriving people nowcome on everybody be people now,0.9510422125458717
392,10,2,Jimbo,yeah i just wanted to  try to set an example you know,0.08379039354622364
393,10,2,Jimbo,thanks ,0.08042100234888494
394,10,2,Mrs. Garrison,can you believe some people still dont drive hybrids ,0.1346187200397253
395,10,2,Randy,i know its like earth to america hello this is simple stuff here gawl,0.2755902474746108
396,10,2,Mr. Mackey,well from now on im only going to associate with other hybridcar drivers everyone else is just ignorant mkay,83.31243991851807
397,10,2,Driver 1,good for you,0.35024916287511587
398,10,2,Driver 2,thanks,0.09636461036279798
399,10,2,Randy,at least were smart enough to know better,0.4727079067379236
400,10,2,Driver 3,thanks ,0.08042100234888494
401,10,2,Stan,come on everybody be people now,0.3272990230470896
402,10,2,Speaker,and so we are here to honor stan marsh for making south park the city with the highest percentage of hybrid owners in the country ,0.06381800631061196
403,10,2,Richard,if only the rest of the country  was as insightful as we are,0.0946918677072972
404,10,2,Stan,ah thanks i was really just trying to make it so my friend can move back here so if you dont mind im gonna try to get a hold of him now ,0.0601493869908154
405,10,2,Jimbo,great speech,0.08182625169865787
406,10,2,Gerald,yeah well you know my son is just  a little bit more clever than some,0.9695968590676785
407,10,2,An officer,hello there im ranger mcfriendly im the person who watches over the delicate ecosystem of south park you must be the little boy who wrote that song,0.09744141716510057
408,10,2,Stan,yeah,0.23757591843605042
409,10,2,Ranger McFriendly,h ,0.21385715808719397
410,10,2,Stan,ow,0.21561842877417803
411,10,2,Ranger McFriendly,you son of a bitch do you have any idea what youve done,97.78882265090942
412,10,2,Stan,what,0.4976789001375437
413,10,2,Ranger McFriendly,come with me ,0.08832414168864489
414,10,2,Ranger McFriendly,there look ,1.0516881942749023
415,10,2,Stan,smog theres never been smog over south park before,0.0781423004809767
416,10,2,Ranger McFriendly,dont you get it when people drive hybrid cars they get so full of themselves they spew tons of selfsatisfied garbage into the air that isnt smog its smug,96.44137620925903
417,10,2,Stan,smug,84.05563831329346
418,10,2,Ranger McFriendly,hybrid cars make better for emission levels but people who drive hybrid cars are the leading cause of smug you can have smug in the atmosphere and you know what that leads to glodal laming thanks to your gay little song south park is now the second smuggiest city in america,97.61863946914673
419,10,2,Announcer,this is a south park news weather bulletin,0.06694617914035916
420,10,2,Anchor Tom,it looks like we have a smug alert here in south park our own keenan williams has the details keenan,0.39482973515987396
421,10,2,Keenan,thanks tom a smug alert is in effect at least tomorrow morning  all those hybrid cars on the road have caused heavy smug to develop over most of park and jefferson counties on the national map we can see smug over denver and developing smug in los angeles however san francisco is once again the smuggiest city in the country,3.228064253926277
422,10,2,Singer,a smuggy day in san francisco town,0.18070853548124433
423,10,2,Paul,sheila did you meet gail and brian,0.061487325001508
424,10,2,Sheila,no hello how are you,0.22697860840708017
425,10,2,Gail,really good really good ,0.19849876407533884
426,10,2,Gerald,hey there alan right,0.23612352088093758
427,10,2,Alan,actually its alain,0.09433194063603878
428,10,2,Gerald,right right wwould would you like red or white wine,0.07311670924536884
429,10,2,Alan,can i just get an empty glass,0.16194824129343033
430,10,2,Gerald,oh sure ,0.10073487646877766
431,10,2,Alan,can you believe all these imbeciles in texas they just put another prisoner to death ,98.19092750549316
432,10,2,Kyle,so what do you do for fun,0.07497446495108306
433,10,2,Brian,we drink and take drugs,5.013514310121536
434,10,2,Boy 1,do you want some acid,70.08579969406128
435,10,2,Kyle,oh no thanks we dont do that stuff,0.48280172049999237
436,10,2,Boy 2,you will theres a reason most san francisco kids take a lot of drugs,96.70290946960449
437,10,2,Brian,its the only thing that allows us to deal with our parents all walking around loving the smell of their own farts all the time,98.1025755405426
438,10,2,Gerald,everything okay in here kyle,0.06876764819025993
439,10,2,Kyle,yeah fine dad,0.08800504729151726
440,10,2,Gerald,so much better here with the intellectuals isnt it boys  wh  mmmm,0.7808777969330549
441,10,2,Kyle,well maybe ill take just half a hit of acid,94.78744268417358
442,10,2,Ike,i want three,7.547356933355331
443,10,2,Stan,no no im asking if theres a listing for broflovski in san francisco they just moved there,0.062289665220305324
444,10,2,Cartman,haha take that jew boy i guess you heebs cant even play video football,98.97762537002563
445,10,2,Butters,yeah youre right ,0.374101591296494
446,10,2,Cartman,you know butters you make for a lousy jew,5.631928518414497
447,10,2,Butters,well im sorry well its just that im not jewish and now th,0.5877094808965921
448,10,2,Cartman,no no dont apologize you asshole,98.15863966941833
449,10,2,Ranger McFriendly,marsh,0.11669474188238382
450,10,2,Stan,oh crap ranger mcfriendly,0.3376689273864031
451,10,2,Cartman,who,0.15501820016652346
452,10,2,Ranger McFriendly,youd better come with me to the news station our situation just got a lot worse,0.17535040387883782
453,10,2,Keenan,i noticed it on the computer this morning look here  this is the smug over south park its getting bigger and gaining strength,0.20655468106269836
454,10,2,Cartman,the smug,48.31627905368805
455,10,2,Keenan,the smug is getting so massive that its moving west and fusing with the san francisco smug here  these two smug clouds are combining fueling each other  now take a look at this ,0.3868332365527749
456,10,2,Stan,what is that,0.8193193003535271
457,10,2,Keenan,its the smug from george clooneys acceptance speech at the academy awards,1.9467022269964218
458,10,2,Stan,george clooneys acceptance speech,0.05898544332012534
459,10,2,Keenan,did you hear it he talked about how people in hollywood are ahead of the curve on social mattes he even took credit for the civil rights movement look the point is the smug from his acceptance speech has been slowly drifting north since he gave it and is headed straight for the super cell the south park and san francisco smug is already at critical mass if it gets hit by george clooneys acceptance speech it will be a disaster of epic proportions the perfect storm of selfsatisfaction,0.9680715389549732
460,10,2,Ranger McFriendly,weve got to tell the townspeople south park still has a chance to make it through the storm,0.059971073642373085
461,10,2,Stan,what about san francisco,0.10533359600231051
462,10,2,Keenan,kid thanks to your gay little song theres not gonna be a san francisco,98.40593338012695
463,10,2,Ranger McFriendly,soo thats it people  when the smug from george clooneys speech hits the san francisco and south park smug were gonna witness a storm the likes of which weve never seen,15.00212550163269
464,10,2,Randy,are you trying to tell us the smug from our hybrids is actually gonna kill us all,76.63679122924805
465,10,2,Ranger McFriendly,if the smug clouds remain the way they are yes ,1.7391204833984375
466,10,2,Jimbo,this is all stans fault he wrote that gay little song and got us to drive those damned hybrids,98.83882403373718
467,10,2,Randy,yeah good going stupid,97.81133532524109
468,10,2,Ranger McFriendly,listen though we all agree this is stans fault there is still something we can do if we all work together to reduce smugness we might be able to lessen the effects of the storm at least here in our own town,0.15621708007529378
469,10,2,Stephen,then thats it theres only one way to reduce smugness weve gotta destroy every hybrid car in town ,92.67062544822693
470,10,2,Jimbo,everyone get your hybrid and meet at dawsons ,0.0777414592448622
471,10,2,Randy,hey where do you think youre going,0.21283733658492565
472,10,2,Stan,im gonna try and warn kyle to get out of san francisco,0.11867893626913428
473,10,2,Randy,oh no youre not your gay little song got us to drive hybrids youre gonna help us get rid of em,34.429749846458435
474,10,2,Ranger McFriendly,how long do we have until the smug clouds collide,0.09334627538919449
475,10,2,Keenan,not long the smug from george clooneys academy awards acceptance speech has already crossed into arizona,0.07242222782224417
476,10,2,Attendant,the hell is that ,94.02578473091125
477,10,2,Butters,wow eric you sure are a great guy for doing this,0.09109756210818887
478,10,2,Cartman,i dont have a choice somebody has to get into san francisco and warn kyles family to get out before the storm hits,0.0811100413557142
479,10,2,Butters,but how come we cant just take the bus on into the city,0.09297595825046301
480,10,2,Cartman,you dont know san francisco butters  it was the breeding ground for the hippie movement in the 60s those hardcore liberals lesbian activists and die hard modern hippies young and old  i swore i would never set foot in san francisco god help me  all right butters ill be tethered to you through this cord its my only lifeline so make sure it stays taut if you stop hearing my voice for the love of christ start reeling me in with all your strength,3.3477403223514557
481,10,2,Butters,i will youre really great for going to warn kyle eric,0.07753525860607624
482,10,2,Cartman,im not doin it for kyle  i cant believe im actually going to walk through san francisco well here it goes ,0.4283769987523556
483,10,2,Ranger McFriendly,all right all right now get it into the masher hurry up,0.11858731741085649
484,10,2,Stan,cant somebody else operate this i cant really reach,0.31979852356016636
485,10,2,Ranger McFriendly,well then you shouldnt have written that gay little song shouldnt you have  keenan weve gotten rid of half the hybrid cars how are the smug levels,53.47347855567932
486,10,2,Keenan,theyre dropping slowly but but were running out of time,0.12275793123990297
487,10,2,Man,yeah its like san francisco is more of a european city like paris or milan,0.3177716163918376
488,10,2,Cartman,butters are you there,0.15430173370987177
489,10,2,Butters,im here eric,0.15372290508821607
490,10,2,Cartman,ive started to enter the smug im about a quarter mile in can you give me an el,0.06698045181110501
491,10,2,Butters,you must be nearing union square did you see a fountain to your left,0.061601586639881134
492,10,2,Cartman,yes its just beyond yet another wine and cheese store,0.06704668048769236
493,10,2,Butters,wait h eh take your next right youve got to start heading west,0.09658930939622223
494,10,2,Cartman,turning right at o two four niner ,0.07103726966306567
495,10,2,Randy,thats it thats that the last one,0.5122426431626081
496,10,2,Ranger McFriendly,keenan keenan weve smashed the last hybrid,0.19752955995500088
